# learning_rate_accuracy_accuracy_train
1.000000000000000021e-02,6.785830003240090891e-01,7.210725115709953892e-01
1.000000000000000021e-03,5.321308996651906709e-01,5.580145767941693258e-01
1.000000000000000048e-04,3.953990711739928665e-01,4.044794382082247397e-01
1.000000000000000021e-02,7.496489901717248161e-01,8.634356546257381249e-01
1.000000000000000021e-03,6.571984015552435610e-01,6.982497207001117090e-01
1.000000000000000048e-04,4.634409763473377186e-01,4.728946108421556715e-01
1.000000000000000021e-02,8.685603196889513100e-01,1.000000000000000000e+00
1.000000000000000021e-03,7.352845879684630770e-01,8.109272756290897277e-01
1.000000000000000048e-04,5.166864672210821352e-01,5.408841836463265107e-01
